"","Id","Code","Name","Class","Standard Concept Caption","Valid Start Date","Valid End Date","RC","DRC","Domain","Vocabulary","Ancestors"
"","36055881","OMOP4981271","3 ML insulin lispro 100 UNT/ML Injectable Solution [Humalog] Box of 5 by CST","Marketed Product","Standard","08/16/2020","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35779649","OMOP2781110","3 ML Insulin Lispro 100 UNT/ML Injectable Solution [Humalog] Box of 5 by DE","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41350283","OMOP2548245","3 ML Insulin Lispro 100 UNT/ML Injectable Solution [Humalog] Box of 5 by Docpharm","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","36278476","OMOP3129351","3 ML Insulin Lispro 100 UNT/ML Injectable Solution [Humalog] Box of 5 by Eli Lilly","Marketed Product","Standard","09/30/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35896717","OMOP5040952","3 ML insulin lispro 100 UNT/ML Injectable Solution [Humalog] Box of 5 by Ethigen","Marketed Product","Standard","01/31/2021","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35779404","OMOP2780865","3 ML Insulin Lispro 100 UNT/ML Injectable Solution [Humalog] Box of 5 by Lilly","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35779782","OMOP2781243","3 ML Insulin Lispro 100 UNT/ML Injectable Solution [Humalog] Box of 5 by Mawdsley-Brooks","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41350032","OMOP2547994","3 ML Insulin Lispro 100 UNT/ML Injectable Solution [Humalog] Box of 5 by MZG","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40716672","OMOP4740566","3 ML Insulin Lispro 100 UNT/ML Injectable Solution [Humalog] Box of 5 by Necessity Supplies","Marketed Product","Standard","06/03/2018","12/30/2099","0","0","Drug","RxNorm Extension",""
"","36055882","OMOP4981272","3 ML insulin lispro 100 UNT/ML Injectable Solution [Humalog] Box of 5 by Pharmaram","Marketed Product","Standard","08/16/2020","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40716673","OMOP4740565","3 ML Insulin Lispro 100 UNT/ML Injectable Solution [Humalog] Box of 5 by Sigma","Marketed Product","Standard","06/03/2018","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35779781","OMOP2781242","3 ML Insulin Lispro 100 UNT/ML Injectable Solution [Humalog] Box of 5 by Sigma-Tau","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35779717","OMOP2781178","3 ML Insulin Lispro 100 UNT/ML Injectable Solution [Humalog] Box of 5 by Waymade","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","36055883","OMOP4981273","3 ML insulin lispro 100 UNT/ML Injectable Solution [Humalog] by CST","Marketed Product","Standard","08/16/2020","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35779344","OMOP2780805","3 ML Insulin Lispro 100 UNT/ML Injectable Solution [Humalog] by DE","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40716674","OMOP4740564","3 ML Insulin Lispro 100 UNT/ML Injectable Solution [Humalog] by Eli Lilly","Marketed Product","Standard","06/03/2018","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35896718","OMOP5040953","3 ML insulin lispro 100 UNT/ML Injectable Solution [Humalog] by Ethigen","Marketed Product","Standard","01/31/2021","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35779579","OMOP2781040","3 ML Insulin Lispro 100 UNT/ML Injectable Solution [Humalog] by Lilly","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35779784","OMOP2781245","3 ML Insulin Lispro 100 UNT/ML Injectable Solution [Humalog] by Mawdsley-Brooks","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40716675","OMOP4740563","3 ML Insulin Lispro 100 UNT/ML Injectable Solution [Humalog] by Necessity Supplies","Marketed Product","Standard","06/03/2018","12/30/2099","0","0","Drug","RxNorm Extension",""
"","36055884","OMOP4981274","3 ML insulin lispro 100 UNT/ML Injectable Solution [Humalog] by Pharmaram","Marketed Product","Standard","08/16/2020","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40716676","OMOP4740562","3 ML Insulin Lispro 100 UNT/ML Injectable Solution [Humalog] by Sigma","Marketed Product","Standard","06/03/2018","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35779783","OMOP2781244","3 ML Insulin Lispro 100 UNT/ML Injectable Solution [Humalog] by Sigma-Tau","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35779532","OMOP2780993","3 ML Insulin Lispro 100 UNT/ML Injectable Solution [Humalog] by Waymade","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35779373","OMOP2780834","3 ML Insulin Lispro 100 UNT/ML Injectable Solution [Humalog Mix25]","Quant Branded Drug","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35779306","OMOP2780767","3 ML Insulin Lispro 100 UNT/ML Injectable Solution [Humalog Mix25] Box of 5","Quant Branded Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35779334","OMOP2780795","3 ML Insulin Lispro 100 UNT/ML Injectable Solution [Humalog Mix25] Box of 5 by DE","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35779711","OMOP2781172","3 ML Insulin Lispro 100 UNT/ML Injectable Solution [Humalog Mix25] Box of 5 by Lilly","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35779775","OMOP2781236","3 ML Insulin Lispro 100 UNT/ML Injectable Solution [Humalog Mix25] Box of 5 by Mawdsley-Brooks","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35779710","OMOP2781171","3 ML Insulin Lispro 100 UNT/ML Injectable Solution [Humalog Mix25] Box of 5 by Sigma-Tau","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35779395","OMOP2780856","3 ML Insulin Lispro 100 UNT/ML Injectable Solution [Humalog Mix25] Box of 5 by Waymade","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35779776","OMOP2781237","3 ML Insulin Lispro 100 UNT/ML Injectable Solution [Humalog Mix25] by DE","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35779576","OMOP2781037","3 ML Insulin Lispro 100 UNT/ML Injectable Solution [Humalog Mix25] by Lilly","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35779712","OMOP2781173","3 ML Insulin Lispro 100 UNT/ML Injectable Solution [Humalog Mix25] by Mawdsley-Brooks","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35779641","OMOP2781102","3 ML Insulin Lispro 100 UNT/ML Injectable Solution [Humalog Mix25] by Sigma-Tau","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35779335","OMOP2780796","3 ML Insulin Lispro 100 UNT/ML Injectable Solution [Humalog Mix25] by Waymade","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35779506","OMOP2780967","3 ML Insulin Lispro 100 UNT/ML Injectable Solution [Humalog Mix50]","Quant Branded Drug","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35779308","OMOP2780769","3 ML Insulin Lispro 100 UNT/ML Injectable Solution [Humalog Mix50] Box of 5","Quant Branded Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35779529","OMOP2780990","3 ML Insulin Lispro 100 UNT/ML Injectable Solution [Humalog Mix50] Box of 5 by DE","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35779471","OMOP2780932","3 ML Insulin Lispro 100 UNT/ML Injectable Solution [Humalog Mix50] Box of 5 by Lilly","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35779645","OMOP2781106","3 ML Insulin Lispro 100 UNT/ML Injectable Solution [Humalog Mix50] Box of 5 by Mawdsley-Brooks","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35779470","OMOP2780931","3 ML Insulin Lispro 100 UNT/ML Injectable Solution [Humalog Mix50] Box of 5 by Sigma-Tau","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35779469","OMOP2780930","3 ML Insulin Lispro 100 UNT/ML Injectable Solution [Humalog Mix50] Box of 5 by Waymade","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35779530","OMOP2780991","3 ML Insulin Lispro 100 UNT/ML Injectable Solution [Humalog Mix50] by DE","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35779778","OMOP2781239","3 ML Insulin Lispro 100 UNT/ML Injectable Solution [Humalog Mix50] by Lilly","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35779402","OMOP2780863","3 ML Insulin Lispro 100 UNT/ML Injectable Solution [Humalog Mix50] by Mawdsley-Brooks","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35779339","OMOP2780800","3 ML Insulin Lispro 100 UNT/ML Injectable Solution [Humalog Mix50] by Sigma-Tau","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35779715","OMOP2781176","3 ML Insulin Lispro 100 UNT/ML Injectable Solution [Humalog Mix50] by Waymade","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41348949","OMOP2546911","3 ML Insulin Lispro 100 UNT/ML Injectable Solution [Liprolog]","Quant Branded Drug","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41346835","OMOP2544797","3 ML Insulin Lispro 100 UNT/ML Injectable Solution [Liprolog] Box of 10","Quant Branded Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41348820","OMOP2546782","3 ML Insulin Lispro 100 UNT/ML Injectable Solution [Liprolog] Box of 10 by Berlin-Chemie","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41349697","OMOP2547659","3 ML Insulin Lispro 100 UNT/ML Injectable Solution [Liprolog] Box of 5","Quant Branded Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41347638","OMOP2545600","3 ML Insulin Lispro 100 UNT/ML Injectable Solution [Liprolog] Box of 5 by Berlin-Chemie","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","36073897","OMOP4981278","3 ML insulin lispro 100 UNT/ML Injectable Solution [Lyumjev]","Quant Branded Drug","Standard","08/16/2020","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35885422","OMOP5032697","3 ML insulin lispro 100 UNT/ML Injectable Solution [Lyumjev]","Quant Branded Drug","Standard","12/06/2020","12/30/2099","0","0","Drug","RxNorm Extension",""
"","36055886","OMOP4981276","3 ML insulin lispro 100 UNT/ML Injectable Solution [Lyumjev] Box of 5","Quant Branded Box","Standard","08/16/2020","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35885420","OMOP5032695","3 ML insulin lispro 100 UNT/ML Injectable Solution [Lyumjev] Box of 5","Quant Branded Box","Standard","12/06/2020","12/30/2099","0","0","Drug","RxNorm Extension",""
"","36055885","OMOP4981275","3 ML insulin lispro 100 UNT/ML Injectable Solution [Lyumjev] Box of 5 by Eli Lilly","Marketed Product","Standard","08/16/2020","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35885419","OMOP5032694","3 ML insulin lispro 100 UNT/ML Injectable Solution [Lyumjev] Box of 5 by Eli Lilly","Marketed Product","Standard","12/06/2020","12/30/2099","0","0","Drug","RxNorm Extension",""
"","36055887","OMOP4981277","3 ML insulin lispro 100 UNT/ML Injectable Solution [Lyumjev] by Eli Lilly","Marketed Product","Standard","08/16/2020","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35885421","OMOP5032696","3 ML insulin lispro 100 UNT/ML Injectable Solution [Lyumjev] by Eli Lilly","Marketed Product","Standard","12/06/2020","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43174858","OMOP440787","3 ML Insulin Lispro 100 UNT/ML Injectable Suspension","Quant Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41348436","OMOP2546398","3 ML Insulin Lispro 100 UNT/ML Injectable Suspension Box of 10","Quant Clinical Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","36895272","OMOP999819","3 ML Insulin Lispro 100 UNT/ML Injectable Suspension Box of 5","Quant Clinical Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41346836","OMOP2544798","3 ML Insulin Lispro 100 UNT/ML Injectable Suspension [Humalog]","Quant Branded Drug","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41349462","OMOP2547424","3 ML Insulin Lispro 100 UNT/ML Injectable Suspension [Humalog] Box of 10","Quant Branded Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41350547","OMOP2548509","3 ML Insulin Lispro 100 UNT/ML Injectable Suspension [Humalog] Box of 10 by Aca Mueller","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41348585","OMOP2546547","3 ML Insulin Lispro 100 UNT/ML Injectable Suspension [Humalog] Box of 10 by Axicorp","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41347639","OMOP2545601","3 ML Insulin Lispro 100 UNT/ML Injectable Suspension [Humalog] Box of 10 by Beragena","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41350033","OMOP2547995","3 ML Insulin Lispro 100 UNT/ML Injectable Suspension [Humalog] Box of 10 by Gerke","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41349788","OMOP2547750","3 ML Insulin Lispro 100 UNT/ML Injectable Suspension [Humalog] Box of 10 by Milinda Am","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41348345","OMOP2546307","3 ML Insulin Lispro 100 UNT/ML Injectable Suspension [Humalog] Box of 10 by Veron","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41350178","OMOP2548140","3 ML Insulin Lispro 100 UNT/ML Injectable Suspension [Humalog] Box of 5","Quant Branded Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41347896","OMOP2545858","3 ML Insulin Lispro 100 UNT/ML Injectable Suspension [Humalog] Box of 5 by Aca Mueller","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41348138","OMOP2546100","3 ML Insulin Lispro 100 UNT/ML Injectable Suspension [Humalog] Box of 5 by Axicorp","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41349789","OMOP2547751","3 ML Insulin Lispro 100 UNT/ML Injectable Suspension [Humalog] Box of 5 by Beragena","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41349061","OMOP2547023","3 ML Insulin Lispro 100 UNT/ML Injectable Suspension [Humalog] Box of 5 by Gerke","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41347641","OMOP2545603","3 ML Insulin Lispro 100 UNT/ML Injectable Suspension [Humalog] Box of 5 by Milinda Am","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41349059","OMOP2547021","3 ML Insulin Lispro 100 UNT/ML Injectable Suspension [Humalog] Box of 5 by Veron","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43152752","OMOP511658","3 ML Insulin Lispro 100 UNT/ML Injectable Suspension [Humalog Mix]","Quant Branded Drug","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43152753","OMOP511659","3 ML Insulin Lispro 100 UNT/ML Injectable Suspension [Humalog Mix] Box of 5","Quant Branded Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43163851","OMOP511660","3 ML Insulin Lispro 100 UNT/ML Injectable Suspension [Humalog Mix] Box of 5 by Lilly","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41350177","OMOP2548139","3 ML Insulin Lispro 100 UNT/ML Injectable Suspension [Liprolog]","Quant Branded Drug","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41350176","OMOP2548138","3 ML Insulin Lispro 100 UNT/ML Injectable Suspension [Liprolog] Box of 10","Quant Branded Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41349553","OMOP2547515","3 ML Insulin Lispro 100 UNT/ML Injectable Suspension [Liprolog] Box of 10 by Berlin-Chemie","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41348726","OMOP2546688","3 ML Insulin Lispro 100 UNT/ML Injectable Suspension [Liprolog] Box of 5","Quant Branded Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41350544","OMOP2548506","3 ML Insulin Lispro 100 UNT/ML Injectable Suspension [Liprolog] Box of 5 by Berlin-Chemie","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43280608","OMOP561946","3 ML Insulin Lispro 100 UNT/ML Injection","Quant Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43269746","OMOP561947","3 ML Insulin Lispro 100 UNT/ML Injection Box of 5","Quant Clinical Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","2906518","OMOP5123295","3 ML insulin lispro 100 UNT/ML Injection [Humalog]","Quant Branded Drug","Standard","06/29/2021","12/30/2099","0","0","Drug","RxNorm Extension",""
"","2906517","OMOP5123294","3 ML insulin lispro 100 UNT/ML Injection [Humalog] Box of 5","Quant Branded Box","Standard","06/29/2021","12/30/2099","0","0","Drug","RxNorm Extension",""
"","1832294","OMOP5157535","3 ML insulin lispro 100 UNT/ML Oral Granules","Quant Clinical Drug","Standard","08/31/2021","12/30/2099","0","0","Drug","RxNorm Extension",""
"","1832295","OMOP5157536","3 ML insulin lispro 100 UNT/ML Oral Granules Box of 5","Quant Clinical Box","Standard","08/31/2021","12/30/2099","0","0","Drug","RxNorm Extension",""
"","1832296","OMOP5157537","3 ML insulin lispro 100 UNT/ML Oral Granules [Lyumjev]","Quant Branded Drug","Standard","08/31/2021","12/30/2099","0","0","Drug","RxNorm Extension",""
"","1832297","OMOP5157538","3 ML insulin lispro 100 UNT/ML Oral Granules [Lyumjev] Box of 5","Quant Branded Box","Standard","08/31/2021","12/30/2099","0","0","Drug","RxNorm Extension",""
"","1832298","OMOP5157539","3 ML insulin lispro 100 UNT/ML Oral Granules [Lyumjev] Box of 5 by Eli Lilly","Marketed Product","Standard","08/31/2021","12/30/2099","0","0","Drug","RxNorm Extension",""
"","1832288","OMOP5157530","3 ML insulin lispro 100 UNT/ML Oral Solution","Quant Clinical Drug","Standard","08/31/2021","12/30/2099","0","0","Drug","RxNorm Extension",""
"","1832289","OMOP5157531","3 ML insulin lispro 100 UNT/ML Oral Solution Box of 5","Quant Clinical Box","Standard","08/31/2021","12/30/2099","0","0","Drug","RxNorm Extension",""
"","1832291","OMOP5157532","3 ML insulin lispro 100 UNT/ML Oral Solution [Lyumjev]","Quant Branded Drug","Standard","08/31/2021","12/30/2099","0","0","Drug","RxNorm Extension",""
"","1832292","OMOP5157533","3 ML insulin lispro 100 UNT/ML Oral Solution [Lyumjev] Box of 5","Quant Branded Box","Standard","08/31/2021","12/30/2099","0","0","Drug","RxNorm Extension",""
"","1832293","OMOP5157534","3 ML insulin lispro 100 UNT/ML Oral Solution [Lyumjev] Box of 5 by Eli Lilly","Marketed Product","Standard","08/31/2021","12/30/2099","0","0","Drug","RxNorm Extension",""
"","46233969","1652639","3 ML insulin lispro 100 UNT/ML Pen Injector","Quant Clinical Drug","Standard","07/05/2015","12/30/2099","0","6","Drug","RxNorm",""
"","793225","1992171","3 ML insulin lispro 100 UNT/ML Pen Injector [Admelog]","Quant Branded Drug","Standard","02/04/2018","12/30/2099","0","0","Drug","RxNorm",""
"","36278541","OMOP3129416","3 ML Insulin Lispro 100 UNT/ML Pen Injector Box of 5","Quant Clinical Box","Standard","09/30/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","46233970","1652640","3 ML insulin lispro 100 UNT/ML Pen Injector [Humalog]","Quant Branded Drug","Standard","07/05/2015","12/30/2099","6","6","Drug","RxNorm",""
"","36278568","OMOP3129443","3 ML Insulin Lispro 100 UNT/ML Pen Injector [Humalog] Box of 5","Quant Branded Box","Standard","09/30/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","36278456","OMOP3129331","3 ML Insulin Lispro 100 UNT/ML Pen Injector [Humalog] Box of 5 by Eli Lilly","Marketed Product","Standard","09/30/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","42921706","OMOP4648530","3 ML Insulin Lispro 100 UNT/ML Pen Injector [HUMALOG MIX 25]","Quant Branded Drug","Standard","08/20/2018","12/30/2099","0","0","Drug","RxNorm Extension",""
"","2028853","OMOP4927598","3 ML insulin lispro 100 UNT/ML Pen Injector [HUMALOG MIX 25] by Lilly","Marketed Product","Standard","07/30/2020","12/30/2099","0","0","Drug","RxNorm Extension",""
"","42921705","OMOP4648529","3 ML Insulin Lispro 100 UNT/ML Pen Injector [HUMALOG MIX 50]","Quant Branded Drug","Standard","08/20/2018","12/30/2099","0","0","Drug","RxNorm Extension",""
"","2028854","OMOP4927599","3 ML insulin lispro 100 UNT/ML Pen Injector [HUMALOG MIX 50] by Lilly","Marketed Product","Standard","07/30/2020","12/30/2099","0","0","Drug","RxNorm Extension",""
"","42482702","OMOP420220","3 ML Insulin Lispro 100 UNT/ML Prefilled Syringe","Quant Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41348901","OMOP2546863","3 ML Insulin Lispro 100 UNT/ML Prefilled Syringe Box of 10","Quant Clinical Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","21156554","OMOP305628","3 ML Insulin Lispro 100 UNT/ML Prefilled Syringe Box of 5","Quant Clinical Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","42479190","OMOP420221","3 ML Insulin Lispro 100 UNT/ML Prefilled Syringe [Humalog]","Quant Branded Drug","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41348250","OMOP2546212","3 ML Insulin Lispro 100 UNT/ML Prefilled Syringe [Humalog] Box of 10","Quant Branded Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41348821","OMOP2546783","3 ML Insulin Lispro 100 UNT/ML Prefilled Syringe [Humalog] Box of 10 by Aca Mueller","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41350546","OMOP2548508","3 ML Insulin Lispro 100 UNT/ML Prefilled Syringe [Humalog] Box of 10 by Axicorp","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41349058","OMOP2547020","3 ML Insulin Lispro 100 UNT/ML Prefilled Syringe [Humalog] Box of 10 by Beragena","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41349303","OMOP2547265","3 ML Insulin Lispro 100 UNT/ML Prefilled Syringe [Humalog] Box of 10 by Gerke","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41347895","OMOP2545857","3 ML Insulin Lispro 100 UNT/ML Prefilled Syringe [Humalog] Box of 10 by Milinda Am","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41349057","OMOP2547019","3 ML Insulin Lispro 100 UNT/ML Prefilled Syringe [Humalog] Box of 10 by Veron","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","21048458","OMOP305656","3 ML Insulin Lispro 100 UNT/ML Prefilled Syringe [Humalog] Box of 5","Quant Branded Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41348587","OMOP2546549","3 ML Insulin Lispro 100 UNT/ML Prefilled Syringe [Humalog] Box of 5 by Aca Mueller","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41347644","OMOP2545606","3 ML Insulin Lispro 100 UNT/ML Prefilled Syringe [Humalog] Box of 5 by Axicorp","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41347642","OMOP2545604","3 ML Insulin Lispro 100 UNT/ML Prefilled Syringe [Humalog] Box of 5 by Beragena","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","21048457","OMOP305638","3 ML Insulin Lispro 100 UNT/ML Prefilled Syringe [Humalog] Box of 5 by DE","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41350288","OMOP2548250","3 ML Insulin Lispro 100 UNT/ML Prefilled Syringe [Humalog] Box of 5 by Gerke","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43196692","OMOP511657","3 ML Insulin Lispro 100 UNT/ML Prefilled Syringe [Humalog] Box of 5 by Lilly","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","21087714","OMOP305657","3 ML Insulin Lispro 100 UNT/ML Prefilled Syringe [Humalog] Box of 5 by Mawdsley-Brooks","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41348586","OMOP2546548","3 ML Insulin Lispro 100 UNT/ML Prefilled Syringe [Humalog] Box of 5 by Milinda Am","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","44191316","OMOP3068039","3 ML Insulin Lispro 100 UNT/ML Prefilled Syringe [Humalog] Box of 5 by MZG","Marketed Product","Standard","10/05/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","21087715","OMOP305659","3 ML Insulin Lispro 100 UNT/ML Prefilled Syringe [Humalog] Box of 5 by Sigma-Tau","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41348822","OMOP2546784","3 ML Insulin Lispro 100 UNT/ML Prefilled Syringe [Humalog] Box of 5 by Veron","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","21048459","OMOP305660","3 ML Insulin Lispro 100 UNT/ML Prefilled Syringe [Humalog] Box of 5 by Waymade","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","21028832","OMOP305633","3 ML Insulin Lispro 100 UNT/ML Prefilled Syringe [Humalog] by DE","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
