"","Id","Code","Name","Class","Standard Concept Caption","Valid Start Date","Valid End Date","RC","DRC","Domain","Vocabulary","Ancestors"
"","40970195","OMOP2168157","Glyburide 3.5 MG Oral Tablet [Glibenclamid Recip]","Branded Drug","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40939145","OMOP2137107","Glyburide 3.5 MG Oral Tablet [Glibenclamid Recip] Box of 120","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40886068","OMOP2084030","Glyburide 3.5 MG Oral Tablet [Glibenclamid Recip] Box of 120 by Recip","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41063750","OMOP2261712","Glyburide 3.5 MG Oral Tablet [Glibenclamid Recip] Box of 30","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43728632","OMOP938832","Glyburide 3.5 MG Oral Tablet [Glibenclamid Stada]","Branded Drug","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40907813","OMOP2105775","Glyburide 3.5 MG Oral Tablet [Glibenclamid Stada] Box of 120","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40886067","OMOP2084029","Glyburide 3.5 MG Oral Tablet [Glibenclamid Stada] Box of 120 by Stada","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41063749","OMOP2261711","Glyburide 3.5 MG Oral Tablet [Glibenclamid Stada] Box of 30","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40948356","OMOP2146318","Glyburide 3.5 MG Oral Tablet [Glibenclamid Stada] Box of 30 by Stada","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43746549","OMOP938833","Glyburide 3.5 MG Oral Tablet [Glibenclamid Stada] by Stada","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41282223","OMOP2480185","Glyburide 3.5 MG Oral Tablet [Glibenclamid Tad]","Branded Drug","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41189140","OMOP2387102","Glyburide 3.5 MG Oral Tablet [Glibenclamid Tad] Box of 120","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41158003","OMOP2355965","Glyburide 3.5 MG Oral Tablet [Glibenclamid Tad] Box of 30","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43602626","OMOP938819","Glyburide 3.5 MG Oral Tablet [Glibenclamid Temmler]","Branded Drug","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41282222","OMOP2480184","Glyburide 3.5 MG Oral Tablet [Glibenclamid Temmler] Box of 30","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43674976","OMOP938820","Glyburide 3.5 MG Oral Tablet [Glibenclamid Temmler] by Temmler","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41001502","OMOP2199464","Glyburide 3.5 MG Oral Tablet [Glibenclamid Vem]","Branded Drug","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40939144","OMOP2137106","Glyburide 3.5 MG Oral Tablet [Glibenclamid Vem] Box of 120","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41251343","OMOP2449305","Glyburide 3.5 MG Oral Tablet [Glibenclamid Vem] Box of 30","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43782635","OMOP938815","Glyburide 3.5 MG Oral Tablet [Gliben-Ct]","Branded Drug","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43638749","OMOP938816","Glyburide 3.5 MG Oral Tablet [Gliben-Ct] by AbZ-Pharma","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43818621","OMOP938838","Glyburide 3.5 MG Oral Tablet [Glibendoc]","Branded Drug","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41032599","OMOP2230561","Glyburide 3.5 MG Oral Tablet [Glibendoc] Box of 120","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41198517","OMOP2396479","Glyburide 3.5 MG Oral Tablet [Glibendoc] Box of 120 by Docpharm","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41063748","OMOP2261710","Glyburide 3.5 MG Oral Tablet [Glibendoc] Box of 30","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40916966","OMOP2114928","Glyburide 3.5 MG Oral Tablet [Glibendoc] Box of 30 by Docpharm","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43782637","OMOP938840","Glyburide 3.5 MG Oral Tablet [Glibendoc] by Docpharm","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40939143","OMOP2137105","Glyburide 3.5 MG Oral Tablet [Glibenhexal]","Branded Drug","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40824330","OMOP2022292","Glyburide 3.5 MG Oral Tablet [Glibenhexal] Box of 120","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40886066","OMOP2084028","Glyburide 3.5 MG Oral Tablet [Glibenhexal] Box of 120 by Novartis","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40970194","OMOP2168156","Glyburide 3.5 MG Oral Tablet [Glibenhexal] Box of 180","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41073013","OMOP2270975","Glyburide 3.5 MG Oral Tablet [Glibenhexal] Box of 180 by Novartis","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41189139","OMOP2387101","Glyburide 3.5 MG Oral Tablet [Glibenhexal] Box of 30","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41041737","OMOP2239699","Glyburide 3.5 MG Oral Tablet [Glibenhexal] Box of 30 by Novartis","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40876814","OMOP2074776","Glyburide 3.5 MG Oral Tablet [Glib Ratiopharm]","Branded Drug","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40876813","OMOP2074775","Glyburide 3.5 MG Oral Tablet [Glib Ratiopharm] Box of 120","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41291477","OMOP2489439","Glyburide 3.5 MG Oral Tablet [Glib Ratiopharm] Box of 120 by Ratiopharm","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40907814","OMOP2105776","Glyburide 3.5 MG Oral Tablet [Glib Ratiopharm] Box of 180","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40948358","OMOP2146320","Glyburide 3.5 MG Oral Tablet [Glib Ratiopharm] Box of 180 by Ratiopharm","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41220346","OMOP2418308","Glyburide 3.5 MG Oral Tablet [Glib Ratiopharm] Box of 30","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40979309","OMOP2177271","Glyburide 3.5 MG Oral Tablet [Glib Ratiopharm] Box of 30 by Ratiopharm","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43746548","OMOP938814","Glyburide 3.5 MG Oral Tablet [Glib Ratiopharm] by Ratiopharm","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41001501","OMOP2199463","Glyburide 3.5 MG Oral Tablet [Glimidstada]","Branded Drug","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41001500","OMOP2199462","Glyburide 3.5 MG Oral Tablet [Glimidstada] Box of 120","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41291471","OMOP2489433","Glyburide 3.5 MG Oral Tablet [Glimidstada] Box of 120 by Stada","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41282221","OMOP2480183","Glyburide 3.5 MG Oral Tablet [Glimidstada] Box of 30","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41229573","OMOP2427535","Glyburide 3.5 MG Oral Tablet [Glimidstada] Box of 30 by Stada","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41220342","OMOP2418304","Glyburide 3.5 MG Oral Tablet [Glimidstada] Box of 600","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40948355","OMOP2146317","Glyburide 3.5 MG Oral Tablet [Glimidstada] Box of 600 by Stada","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41032598","OMOP2230560","Glyburide 3.5 MG Oral Tablet [Gluco]","Branded Drug","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41282220","OMOP2480182","Glyburide 3.5 MG Oral Tablet [Gluco] Box of 120","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41198516","OMOP2396478","Glyburide 3.5 MG Oral Tablet [Gluco] Box of 120 by Sanofi","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41313514","OMOP2511476","Glyburide 3.5 MG Oral Tablet [Gluco] Box of 30","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41229572","OMOP2427534","Glyburide 3.5 MG Oral Tablet [Gluco] Box of 30 by Sanofi","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41032597","OMOP2230559","Glyburide 3.5 MG Oral Tablet [Gluconorm]","Branded Drug","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41313512","OMOP2511474","Glyburide 3.5 MG Oral Tablet [Gluconorm] Box of 120","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41291470","OMOP2489432","Glyburide 3.5 MG Oral Tablet [Gluconorm] Box of 120 by Wolff Bielefeld","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41001499","OMOP2199461","Glyburide 3.5 MG Oral Tablet [Gluconorm] Box of 30","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41229571","OMOP2427533","Glyburide 3.5 MG Oral Tablet [Gluconorm] Box of 30 by Wolff Bielefeld","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40876808","OMOP2074770","Glyburide 3.5 MG Oral Tablet [Glucoremed]","Branded Drug","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41313511","OMOP2511473","Glyburide 3.5 MG Oral Tablet [Glucoremed] Box of 120","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41095315","OMOP2293277","Glyburide 3.5 MG Oral Tablet [Glucoremed] Box of 1200","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40948354","OMOP2146316","Glyburide 3.5 MG Oral Tablet [Glucoremed] Box of 120 by Sanofi","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40845712","OMOP2043674","Glyburide 3.5 MG Oral Tablet [Glucoremed] Box of 30","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41167155","OMOP2365117","Glyburide 3.5 MG Oral Tablet [Glucoremed] Box of 30 by Sanofi","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41220341","OMOP2418303","Glyburide 3.5 MG Oral Tablet [Glukoreduct]","Branded Drug","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41251342","OMOP2449304","Glyburide 3.5 MG Oral Tablet [Glukoreduct] Box of 120","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41229570","OMOP2427532","Glyburide 3.5 MG Oral Tablet [Glukoreduct] Box of 120 by Sanofi","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41063747","OMOP2261709","Glyburide 3.5 MG Oral Tablet [Glukoreduct] Box of 30","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41032596","OMOP2230558","Glyburide 3.5 MG Oral Tablet [Glukoreduct] Box of 300","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41260378","OMOP2458340","Glyburide 3.5 MG Oral Tablet [Glukoreduct] Box of 30 by Sanofi","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41189138","OMOP2387100","Glyburide 3.5 MG Oral Tablet [Glukovital]","Branded Drug","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41158002","OMOP2355964","Glyburide 3.5 MG Oral Tablet [Glukovital] Box of 120","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41229569","OMOP2427531","Glyburide 3.5 MG Oral Tablet [Glukovital] Box of 120 by Quisisana","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41041736","OMOP2239698","Glyburide 3.5 MG Oral Tablet [Glukovital] Box of 120 by Wolff Bielefeld","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40939142","OMOP2137104","Glyburide 3.5 MG Oral Tablet [Glycolande]","Branded Drug","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40845711","OMOP2043673","Glyburide 3.5 MG Oral Tablet [Glycolande] Box of 120","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41010651","OMOP2208613","Glyburide 3.5 MG Oral Tablet [Glycolande] Box of 120 by Sanofi","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40907812","OMOP2105774","Glyburide 3.5 MG Oral Tablet [Glycolande] Box of 30","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41073012","OMOP2270974","Glyburide 3.5 MG Oral Tablet [Glycolande] Box of 30 by Sanofi","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40876807","OMOP2074769","Glyburide 3.5 MG Oral Tablet [Humedia]","Branded Drug","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41251341","OMOP2449303","Glyburide 3.5 MG Oral Tablet [Humedia] Box of 120","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40916965","OMOP2114927","Glyburide 3.5 MG Oral Tablet [Humedia] Box of 120 by InSurrir","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41291469","OMOP2489431","Glyburide 3.5 MG Oral Tablet [Humedia] Box of 120 by Kyowa Kirin","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41126523","OMOP2324485","Glyburide 3.5 MG Oral Tablet [Humedia] Box of 30","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43656863","OMOP938826","Glyburide 3.5 MG Oral Tablet [Humedia] by InSurrir","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40845710","OMOP2043672","Glyburide 3.5 MG Oral Tablet [Jutaglucon]","Branded Drug","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40939140","OMOP2137102","Glyburide 3.5 MG Oral Tablet [Jutaglucon] Box of 120","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40939141","OMOP2137103","Glyburide 3.5 MG Oral Tablet [Jutaglucon] Box of 30","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41032595","OMOP2230557","Glyburide 3.5 MG Oral Tablet [Maninil]","Branded Drug","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40845709","OMOP2043671","Glyburide 3.5 MG Oral Tablet [Maninil] Box of 120","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41260377","OMOP2458339","Glyburide 3.5 MG Oral Tablet [Maninil] Box of 120 by Berlin-Chemie","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40970192","OMOP2168154","Glyburide 3.5 MG Oral Tablet [Maninil] Box of 180","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40979306","OMOP2177268","Glyburide 3.5 MG Oral Tablet [Maninil] Box of 180 by Berlin-Chemie","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40939139","OMOP2137101","Glyburide 3.5 MG Oral Tablet [Maninil] Box of 30","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40948353","OMOP2146315","Glyburide 3.5 MG Oral Tablet [Maninil] Box of 30 by Berlin-Chemie","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43674977","OMOP938822","Glyburide 3.5 MG Oral Tablet [Maninil] by Berlin-Chemie","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41095314","OMOP2293276","Glyburide 3.5 MG Oral Tablet [Orabetic]","Branded Drug","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41126522","OMOP2324484","Glyburide 3.5 MG Oral Tablet [Orabetic] Box of 120","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40886065","OMOP2084027","Glyburide 3.5 MG Oral Tablet [Orabetic] Box of 120 by Dorsch","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41198514","OMOP2396476","Glyburide 3.5 MG Oral Tablet [Orabetic] Box of 120 by Mibe","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40876806","OMOP2074768","Glyburide 3.5 MG Oral Tablet [Orabetic] Box of 30","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41198515","OMOP2396477","Glyburide 3.5 MG Oral Tablet [Orabetic] Box of 30 by Dorsch","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40979305","OMOP2177267","Glyburide 3.5 MG Oral Tablet [Orabetic] Box of 30 by Mibe","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41032594","OMOP2230556","Glyburide 3.5 MG Oral Tablet [Praeciglucon]","Branded Drug","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41032593","OMOP2230555","Glyburide 3.5 MG Oral Tablet [Praeciglucon] Box of 120","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41010650","OMOP2208612","Glyburide 3.5 MG Oral Tablet [Praeciglucon] Box of 120 by Dr R Pfleger","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40876805","OMOP2074767","Glyburide 3.5 MG Oral Tablet [Praeciglucon] Box of 30","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40939138","OMOP2137100","Glyburide 3.5 MG Oral Tablet [Praeciglucon] Box of 3000","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40948352","OMOP2146314","Glyburide 3.5 MG Oral Tablet [Praeciglucon] Box of 30 by Dr R Pfleger","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41063746","OMOP2261708","Glyburide 3.5 MG Oral Tablet [Praeciglucon] Box of 600","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40828962","OMOP2026924","Glyburide 3.5 MG [Praeciglucon]","Branded Drug Comp","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","19081296","315990","glyburide 3 MG","Clinical Drug Comp","Standard","12/31/1969","12/30/2099","0","29","Drug","RxNorm",""
"","19099409","574612","glyburide 3 MG [Glycron]","Branded Drug Comp","Standard","09/10/2005","12/30/2099","0","0","Drug","RxNorm",""
"","40168371","881408","glyburide 3 MG [Glynase]","Branded Drug Comp","Standard","12/05/2009","12/30/2099","0","9","Drug","RxNorm",""
"","21121201","OMOP365324","Glyburide 3 MG/ML","Clinical Drug Comp","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","21023146","OMOP365325","Glyburide 3 MG/ML Oral Solution","Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","21072320","OMOP365327","Glyburide 3 MG/ML Oral Suspension","Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","19077681","310536","glyburide 3 MG Oral Tablet","Clinical Drug","Standard","12/31/1969","12/30/2099","20","29","Drug","RxNorm",""
"","1559729","261974","glyburide 3 MG Oral Tablet [Glycron]","Branded Drug","Standard","12/31/1969","12/30/2099","0","0","Drug","RxNorm",""
"","40168370","881409","glyburide 3 MG Oral Tablet [Glynase]","Branded Drug","Standard","12/05/2009","12/30/2099","9","9","Drug","RxNorm",""
"","1559786","331496","glyburide 4.5 MG","Clinical Drug Comp","Standard","12/31/1969","12/30/2099","0","1","Drug","RxNorm",""
"","19099408","574571","glyburide 4.5 MG [Glycron]","Branded Drug Comp","Standard","09/10/2005","12/30/2099","0","0","Drug","RxNorm",""
"","19065480","252960","glyburide 4.5 MG Oral Tablet","Clinical Drug","Standard","12/31/1969","12/30/2099","1","1","Drug","RxNorm",""
"","1559728","261351","glyburide 4.5 MG Oral Tablet [Glycron]","Branded Drug","Standard","12/31/1969","12/30/2099","0","0","Drug","RxNorm",""
"","1559784","315991","glyburide 5 MG","Clinical Drug Comp","Standard","12/31/1969","12/30/2099","0","267","Drug","RxNorm",""
"","44119190","OMOP1113821","Glyburide 5 MG [Apo Glyburide]","Branded Drug Comp","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","44067607","OMOP1062238","Glyburide 5 MG [Ava-Glyburide]","Branded Drug Comp","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35864780","OMOP5020750","glyburide 5 MG [Baikang]","Branded Drug Comp","Standard","10/01/2020","12/30/2099","0","0","Drug","RxNorm Extension",""
"","19116147","564037","glyburide 5 MG [Calabren]","Branded Drug Comp","Standard","09/10/2005","12/30/2099","0","0","Drug","RxNorm",""
"","2054587","OMOP4955331","glyburide 5 MG [DANGBINOL]","Branded Drug Comp","Standard","07/30/2020","12/30/2099","0","0","Drug","RxNorm Extension",""
"","19115458","563154","glyburide 5 MG [Daonil]","Branded Drug Comp","Standard","09/10/2005","12/30/2099","0","0","Drug","RxNorm",""
"","19045630","566768","glyburide 5 MG [Diabeta]","Branded Drug Comp","Standard","09/10/2005","12/30/2099","0","5","Drug","RxNorm",""
"","19117424","565675","glyburide 5 MG [Diabetamide]","Branded Drug Comp","Standard","09/10/2005","12/30/2099","0","0","Drug","RxNorm",""
"","44106174","OMOP1100805","Glyburide 5 MG [Dom-Glyburide]","Branded Drug Comp","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","19117422","565673","glyburide 5 MG [Euglucon]","Branded Drug Comp","Standard","09/10/2005","12/30/2099","0","0","Drug","RxNorm",""
"","43134523","OMOP444645","Glyburide 5 MG [GLIBENCLAMIDE ARROW]","Branded Drug Comp","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43200570","OMOP444646","Glyburide 5 MG [GLIBENCLAMIDE BIOGARAN]","Branded Drug Comp","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43145440","OMOP444647","Glyburide 5 MG [GLIBENCLAMIDE EG]","Branded Drug Comp","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43145441","OMOP444648","Glyburide 5 MG [GLIBENCLAMIDE MYLAN]","Branded Drug Comp","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43178649","OMOP444649","Glyburide 5 MG [GLIBENCLAMIDE RANBAXY]","Branded Drug Comp","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43211381","OMOP444650","Glyburide 5 MG [GLIBENCLAMIDE RATIOPHARM]","Branded Drug Comp","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43200571","OMOP444651","Glyburide 5 MG [GLIBENCLAMIDE SANDOZ]","Branded Drug Comp","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43189549","OMOP444652","Glyburide 5 MG [GLIBENCLAMIDE TEVA]","Branded Drug Comp","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43272178","OMOP533172","Glyburide 5 MG [Glimel]","Branded Drug Comp","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","19125222","669986","glyburide 5 MG [Glyburase]","Branded Drug Comp","Standard","12/16/2006","12/30/2099","0","0","Drug","RxNorm",""
"","41265824","OMOP2463786","Glyburide 5 MG [Glycolande]","Branded Drug Comp","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","19117421","565672","glyburide 5 MG [Libanil]","Branded Drug Comp","Standard","09/10/2005","12/30/2099","0","0","Drug","RxNorm",""
"","19117423","565674","glyburide 5 MG [Malix]","Branded Drug Comp","Standard","09/10/2005","12/30/2099","0","0","Drug","RxNorm",""
"","41265823","OMOP2463785","Glyburide 5 MG [Maninil]","Branded Drug Comp","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","44093259","OMOP1087890","Glyburide 5 MG [Med Glybe]","Branded Drug Comp","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","19106860","429841","glyburide 5 MG / metformin 1000 MG Oral Tablet","Clinical Drug","Standard","12/31/1969","12/30/2099","0","0","Drug","RxNorm",""
"","43145449","OMOP444765","Glyburide 5 MG / Metformin 400 MG Delayed Release Oral Tablet","Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43134535","OMOP444766","Glyburide 5 MG / Metformin 400 MG Delayed Release Oral Tablet Box of 30","Clinical Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43156656","OMOP444767","Glyburide 5 MG / Metformin 400 MG Delayed Release Oral Tablet [Glucovance]","Branded Drug","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
